"Rdate","Xhr.dectime","Spot","BHPA","BYMA","CFMA","DHPA","MEPA","OCPA","RBMA","RGMA","SCMA","WBPA","WEPA","YCPA"
"2002-10-02",5.5,"3B",0,6,28,0,0,0,8,0,0,0,0,8
"2002-10-02",5.58333333333333,"3A",1,0,1,0,0,0,9,0,0,0,0,4
"2002-10-02",5.58333333333333,"3B",0,22,1,0,0,0,0,0,10,0,0,8
"2002-10-02",5.66666666666667,"3A",44,1,4,0,2,1,6,0,0,0,0,2
"2002-10-02",5.66666666666667,"3B",0,0,0,0,0,0,2,0,0,0,0,0
"2002-10-02",5.75,"3A",43,19,3,0,2,7,0,0,0,0,0,0
"2002-10-02",5.83333333333333,"3A",60,20,5,0,8,13,2,0,1,0,0,0
"2002-10-02",5.91666666666667,"3A",49,16,0,0,23,20,0,0,0,0,0,2
"2002-10-02",6,"2C",0,18,0,0,4,0,0,2,12,0,0,0
"2002-10-02",6,"3A",17,0,0,0,5,1,0,0,0,0,0,0
"2002-10-02",6.16666666666667,"3A",28,16,0,0,28,15,0,1,2,0,0,0
"2002-10-02",6.25,"3A",24,18,0,0,62,22,0,0,2,0,0,0
"2002-10-02",6.33333333333333,"3A",18,10,0,0,47,21,0,0,10,0,0,0
"2002-10-02",6.41666666666667,"3A",2,2,0,0,2,14,0,0,0,0,0,0
"2002-10-02",6.5,"3A",5,12,0,0,47,25,0,0,2,0,0,0
"2002-10-02",6.58333333333333,"3A",1,2,0,0,28,10,0,0,0,0,0,0
"2002-10-02",6.66666666666667,"1B",0,0,0,0,0,0,0,0,2,0,0,0
"2002-10-02",6.66666666666667,"2A",0,6,0,0,0,0,0,2,14,0,0,0
"2002-10-02",6.66666666666667,"3A",0,0,0,0,5,0,0,0,0,0,0,0
"2002-10-02",6.75,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-02",6.75,"1B",0,1,0,0,0,0,0,1,3,0,0,0
"2002-10-02",6.75,"2A",0,6,0,0,0,0,0,2,10,0,0,0
"2002-10-02",6.83333333333333,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-02",6.83333333333333,"2A",0,3,0,0,0,0,0,1,7,0,0,0
"2002-10-02",6.91666666666667,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-02",6.91666666666667,"2A",0,3,0,0,0,0,0,3,7,0,0,0
"2002-10-02",7,"2A",0,6,0,0,0,0,0,4,18,0,0,0
"2002-10-02",7.08333333333333,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-04",5.65,"2C",12,0,23,0,0,0,33,0,0,0,0,4
"2002-10-04",6.06666666666667,"1A",0,0,0,9,0,0,0,0,0,1,10,0
"2002-10-04",6.15,"1A",0,0,0,4,0,0,0,0,0,0,8,0
"2002-10-04",6.15,"3A",20,0,0,0,0,16,1,0,0,0,0,4
"2002-10-04",6.23333333333333,"1A",0,0,0,0,0,0,0,0,0,2,2,0
"2002-10-04",6.23333333333333,"3A",38,0,2,0,0,62,0,0,0,0,0,0
"2002-10-04",6.31666666666667,"1A",0,0,0,4,0,0,0,0,0,0,35,0
"2002-10-04",6.31666666666667,"2C",2,16,0,0,0,0,0,0,0,0,0,0
"2002-10-04",6.31666666666667,"3A",43,0,0,0,2,58,2,0,0,0,0,0
"2002-10-04",6.4,"1A",0,0,0,6,0,0,0,0,0,0,8,0
"2002-10-04",6.4,"3A",35,0,0,0,3,13,2,0,0,0,0,0
"2002-10-04",6.48333333333333,"1A",0,0,0,3,0,2,0,0,0,0,28,0
"2002-10-04",6.48333333333333,"2A",0,20,0,0,0,0,0,2,7,0,0,0
"2002-10-04",6.48333333333333,"3A",36,0,0,0,2,22,0,0,0,0,0,0
"2002-10-04",6.56666666666667,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-04",6.56666666666667,"2A",0,13,0,0,0,0,0,0,2,0,0,0
"2002-10-04",6.56666666666667,"3A",26,11,0,0,24,9,3,2,6,0,0,0
"2002-10-04",6.65,"2A",0,20,0,0,0,0,0,0,8,0,0,0
"2002-10-04",6.65,"3A",0,3,0,0,0,0,0,0,0,0,0,0
"2002-10-04",6.73333333333333,"2A",0,14,0,0,0,0,0,0,16,0,0,0
"2002-10-04",6.73333333333333,"3A",0,11,0,0,0,0,0,0,4,0,0,0
"2002-10-04",6.81666666666667,"2A",0,13,0,0,0,0,0,0,16,0,0,0
"2002-10-04",6.81666666666667,"3A",0,7,0,0,0,0,0,0,4,0,0,0
"2002-10-04",6.98333333333333,"2A",0,19,0,0,0,0,0,0,5,0,0,0
"2002-10-06",5.53333333333333,"2C",8,16,7,0,25,0,16,0,0,0,0,0
"2002-10-06",5.61666666666667,"2C",20,31,6,0,0,0,23,4,5,0,0,15
"2002-10-06",5.7,"2C",25,14,3,0,0,0,18,0,2,0,0,3
"2002-10-06",5.78333333333333,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-06",5.78333333333333,"2C",56,16,9,0,7,2,13,0,3,0,0,0
"2002-10-06",5.86666666666667,"2C",32,6,2,0,1,0,2,0,0,0,0,0
"2002-10-06",5.95,"1A",0,0,0,1,0,0,0,0,0,1,3,0
"2002-10-06",5.95,"2C",36,1,0,0,10,1,0,0,0,0,0,0
"2002-10-06",6.03333333333333,"1A",0,0,0,2,0,0,0,0,0,2,3,0
"2002-10-06",6.11666666666667,"1A",0,0,0,0,0,4,0,0,0,2,1,0
"2002-10-06",6.2,"1A",0,0,1,0,0,0,0,0,0,0,0,2
"2002-10-06",6.2,"1B",0,0,2,0,0,0,0,0,0,0,0,0
"2002-10-06",6.36666666666667,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-06",6.45,"1A",0,0,0,3,0,3,0,0,0,2,0,0
"2002-10-06",6.53333333333333,"1A",0,0,0,3,0,5,0,0,0,0,1,0
"2002-10-06",6.7,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-08",5.5,"3B",0,5,0,0,0,0,0,0,0,0,0,0
"2002-10-08",5.58333333333333,"2C",14,4,14,0,0,0,32,2,0,0,0,5
"2002-10-08",5.66666666666667,"2C",35,11,22,0,3,6,20,0,0,0,0,10
"2002-10-08",5.75,"1A",0,0,0,0,0,0,0,0,0,0,42,0
"2002-10-08",5.75,"2C",21,11,13,0,1,7,23,0,0,0,0,3
"2002-10-08",5.83333333333333,"1A",0,0,0,0,0,0,0,0,0,0,62,0
"2002-10-08",5.83333333333333,"2C",20,22,10,0,5,6,11,0,0,0,0,0
"2002-10-08",5.83333333333333,"3B",38,3,0,0,4,22,0,0,0,0,0,0
"2002-10-08",5.91666666666667,"1A",0,0,0,26,0,0,0,0,0,0,100,0
"2002-10-08",5.91666666666667,"2C",5,12,0,0,1,0,2,0,0,0,0,0
"2002-10-08",5.91666666666667,"3B",46,0,0,0,1,30,0,0,0,0,0,0
"2002-10-08",6,"1A",0,0,0,0,0,0,0,0,0,1,12,0
"2002-10-08",6,"2C",5,7,2,0,12,0,0,0,3,0,0,0
"2002-10-08",6,"3B",32,11,0,0,14,46,0,0,0,0,0,0
"2002-10-08",6.08333333333333,"1A",0,0,0,0,0,0,0,0,0,1,22,0
"2002-10-08",6.08333333333333,"2C",0,0,1,0,19,0,0,0,0,0,0,0
"2002-10-08",6.08333333333333,"3B",38,2,1,0,10,31,0,0,0,0,0,1
"2002-10-08",6.16666666666667,"1A",0,0,0,0,0,0,0,0,0,2,33,0
"2002-10-08",6.16666666666667,"2C",1,0,0,0,0,0,0,0,0,0,0,0
"2002-10-08",6.16666666666667,"3B",24,6,0,0,40,35,0,0,0,0,5,0
"2002-10-08",6.25,"1A",0,0,0,0,0,0,0,0,0,5,2,0
"2002-10-08",6.25,"3B",28,0,0,0,26,9,0,0,0,0,0,0
"2002-10-08",6.33333333333333,"1A",0,0,0,0,0,0,0,0,0,2,20,0
"2002-10-08",6.33333333333333,"3B",12,0,0,0,10,13,0,0,0,0,0,0
"2002-10-08",6.41666666666667,"1A",0,0,0,35,1,1,0,0,0,6,30,0
"2002-10-08",6.41666666666667,"3B",10,0,0,0,18,8,0,0,0,0,0,1
"2002-10-08",6.5,"3B",5,0,0,0,5,5,0,0,0,0,0,0
"2002-10-08",6.58333333333333,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-08",6.58333333333333,"3B",3,0,0,0,6,4,0,0,0,0,0,0
"2002-10-08",6.66666666666667,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-08",6.75,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-08",6.83333333333333,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-08",6.91666666666667,"1A",0,0,0,2,0,1,0,0,0,2,0,0
"2002-10-08",7,"1A",0,0,0,2,0,0,0,0,0,3,0,0
"2002-10-08",7.16666666666667,"1A",0,0,0,3,0,0,0,0,0,0,0,0
"2002-10-10",5.41666666666667,"3B",0,0,0,0,0,0,0,0,0,0,0,12
"2002-10-10",5.5,"3B",0,0,0,0,0,0,0,0,0,0,0,6
"2002-10-10",5.58333333333333,"3B",12,0,0,0,0,0,0,0,0,0,0,7
"2002-10-10",5.66666666666667,"1A",0,0,0,4,0,0,0,0,0,0,29,0
"2002-10-10",5.66666666666667,"3B",0,4,0,0,0,2,0,0,0,0,0,0
"2002-10-10",5.75,"1A",0,0,0,0,0,0,0,0,0,0,18,0
"2002-10-10",5.75,"2C",15,14,18,0,0,4,22,0,0,0,0,7
"2002-10-10",5.75,"3B",42,0,0,0,1,11,0,0,5,0,0,0
"2002-10-10",5.83333333333333,"1A",0,0,0,0,0,0,0,0,0,0,120,0
"2002-10-10",5.83333333333333,"2C",6,9,1,0,0,0,13,0,2,0,0,0
"2002-10-10",5.83333333333333,"3B",17,2,6,0,1,12,0,0,7,0,0,12
"2002-10-10",5.91666666666667,"3B",15,0,2,0,5,17,0,0,0,0,0,0
"2002-10-10",6,"2C",3,0,0,0,0,0,9,0,0,0,0,0
"2002-10-10",6,"3B",19,0,1,0,0,22,0,0,0,0,0,1
"2002-10-10",6.08333333333333,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-10",6.08333333333333,"3B",26,0,1,0,4,22,0,0,0,0,0,1
"2002-10-10",6.16666666666667,"1A",0,0,0,14,0,0,0,0,0,6,0,0
"2002-10-10",6.25,"1A",0,0,0,8,0,0,0,0,0,0,0,0
"2002-10-10",6.33333333333333,"1A",0,0,0,0,0,0,0,0,0,0,6,0
"2002-10-10",6.41666666666667,"1A",0,0,0,0,0,0,0,0,0,2,42,0
"2002-10-10",6.5,"1A",4,0,0,7,0,7,0,0,0,4,56,0
"2002-10-10",6.58333333333333,"1A",0,0,0,0,0,0,0,0,0,3,58,0
"2002-10-10",6.66666666666667,"1A",3,0,0,0,0,32,0,0,0,2,4,0
"2002-10-10",6.75,"1A",0,2,0,3,0,32,0,0,0,3,4,0
"2002-10-10",6.83333333333333,"1A",0,0,0,1,0,18,0,0,0,0,6,0
"2002-10-10",7,"1A",0,0,0,0,0,0,0,0,0,2,4,0
"2002-10-10",7.08333333333333,"1A",0,0,0,0,0,0,0,0,0,4,1,0
"2002-10-14",5.41666666666667,"2C",1,0,3,0,0,0,34,0,0,0,0,0
"2002-10-14",5.5,"1A",0,0,0,0,0,0,0,0,0,4,0,0
"2002-10-14",5.5,"2C",1,15,16,0,0,0,55,0,1,0,0,2
"2002-10-14",5.58333333333333,"2C",12,21,24,0,0,0,62,0,1,0,0,15
"2002-10-14",5.66666666666667,"2C",25,24,15,0,1,0,44,0,2,0,0,5
"2002-10-14",5.66666666666667,"3A",0,0,0,0,0,0,2,0,0,0,0,0
"2002-10-14",5.75,"2C",13,9,12,0,0,0,20,0,0,0,0,9
"2002-10-14",5.75,"3A",8,11,2,0,0,26,1,0,3,0,0,16
"2002-10-14",5.83333333333333,"1A",0,0,0,5,0,0,0,0,0,8,0,0
"2002-10-14",5.83333333333333,"2C",0,12,3,0,0,0,4,1,3,0,0,1
"2002-10-14",5.83333333333333,"3A",24,8,0,0,4,31,0,2,4,0,0,0
"2002-10-14",5.91666666666667,"1A",0,0,0,1,0,0,0,0,0,4,0,0
"2002-10-14",5.91666666666667,"2C",0,9,3,0,1,0,4,3,7,0,0,5
"2002-10-14",5.91666666666667,"3A",32,2,0,0,8,47,0,2,6,0,0,0
"2002-10-14",6,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-14",6,"2C",0,17,4,0,0,0,3,3,4,0,0,4
"2002-10-14",6,"3A",0,0,0,0,0,1,0,0,0,0,0,0
"2002-10-14",6.08333333333333,"1A",0,0,0,5,0,0,0,0,0,1,0,0
"2002-10-14",6.16666666666667,"1A",0,0,0,8,0,0,0,0,0,2,2,0
"2002-10-14",6.25,"1A",0,0,0,0,0,0,0,0,0,2,2,0
"2002-10-14",6.33333333333333,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-16",5.73333333333333,"1A",0,0,13,0,0,1,5,0,0,0,0,4
"2002-10-16",5.81666666666667,"1A",0,1,10,0,0,0,9,0,0,1,0,8
"2002-10-16",5.9,"2A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-16",5.9,"2C",4,5,5,0,0,1,13,0,0,0,0,0
"2002-10-16",5.98333333333333,"2C",24,5,3,0,0,5,5,0,0,0,0,2
"2002-10-16",6.06666666666667,"2C",9,0,1,0,0,3,2,0,0,0,0,0
"2002-10-16",6.15,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-16",6.15,"2C",5,0,0,0,0,6,0,0,0,0,0,0
"2002-10-16",6.23333333333333,"1A",0,0,0,0,0,0,0,0,0,4,0,0
"2002-10-16",6.23333333333333,"2A",0,0,0,2,0,0,0,0,0,2,0,0
"2002-10-16",6.23333333333333,"2C",11,0,0,0,0,8,0,0,0,0,0,2
"2002-10-16",6.31666666666667,"1A",0,0,0,1,0,2,0,0,0,0,0,0
"2002-10-16",6.31666666666667,"2A",0,0,0,1,0,2,0,0,0,0,0,0
"2002-10-16",6.31666666666667,"2C",4,0,0,0,0,1,0,0,0,0,0,0
"2002-10-16",6.4,"1A",0,0,0,7,0,7,0,0,0,1,0,0
"2002-10-16",6.48333333333333,"1A",0,0,0,15,0,3,0,0,0,2,0,0
"2002-10-16",6.56666666666667,"1A",0,0,0,5,0,8,0,0,0,0,0,0
"2002-10-16",6.65,"1A",5,0,0,2,0,4,0,0,0,0,0,0
"2002-10-16",7.06666666666667,"1A",0,0,0,1,0,0,0,0,0,1,0,0
"2002-10-16",7.15,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-16",7.73333333333333,"2A",0,10,0,0,0,0,0,0,0,0,0,0
"2002-10-16",7.81666666666667,"2A",0,5,0,0,0,0,0,0,0,0,0,0
"2002-10-20",5.28333333333333,"3C",0,0,23,0,0,0,0,0,0,0,0,28
"2002-10-20",5.36666666666667,"2A",0,0,0,0,0,0,0,0,0,0,1,0
"2002-10-20",5.36666666666667,"2C",17,2,7,0,0,1,32,0,1,0,0,4
"2002-10-20",5.36666666666667,"3C",0,12,0,0,0,0,0,0,5,0,0,0
"2002-10-20",5.45,"2C",9,17,0,0,0,0,0,6,0,0,0,4
"2002-10-20",5.45,"3C",0,0,0,0,0,0,0,0,3,0,0,2
"2002-10-20",5.53333333333333,"1A",0,0,0,0,0,0,0,0,0,1,1,0
"2002-10-20",5.53333333333333,"2C",18,17,0,0,0,1,19,0,5,0,0,0
"2002-10-20",5.61666666666667,"1A",0,0,0,0,0,0,0,0,0,7,53,0
"2002-10-20",5.61666666666667,"2C",14,12,0,0,0,1,0,0,1,0,0,0
"2002-10-20",5.7,"1A",0,0,0,0,0,0,0,0,0,3,45,0
"2002-10-20",5.7,"2A",0,17,0,0,0,0,0,2,6,0,0,0
"2002-10-20",5.7,"2C",8,20,0,0,4,2,0,2,6,0,0,0
"2002-10-20",5.78333333333333,"1A",0,0,0,0,0,0,0,0,0,0,38,0
"2002-10-20",5.78333333333333,"2A",0,6,0,0,0,0,0,3,4,0,0,0
"2002-10-20",5.78333333333333,"2C",28,13,0,0,4,6,0,0,1,0,0,0
"2002-10-20",5.86666666666667,"1A",0,0,0,0,0,8,0,0,0,1,32,2
"2002-10-20",5.86666666666667,"2A",0,19,0,0,0,0,0,1,3,0,0,0
"2002-10-20",5.86666666666667,"2C",4,4,0,0,3,0,0,0,0,0,0,0
"2002-10-20",5.95,"1A",2,0,0,10,3,0,0,0,0,1,5,0
"2002-10-20",5.95,"2A",0,20,0,0,0,0,0,3,1,0,0,0
"2002-10-20",5.95,"3A",12,3,0,0,2,24,0,0,0,0,0,0
"2002-10-20",6.03333333333333,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-20",6.03333333333333,"3A",4,0,0,0,1,18,0,0,0,0,0,0
"2002-10-20",6.11666666666667,"1A",0,0,0,0,0,0,0,0,0,5,4,0
"2002-10-20",6.2,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-20",6.28333333333333,"1A",0,0,0,0,0,0,0,0,0,6,0,0
"2002-10-20",6.36666666666667,"1A",6,0,0,2,0,0,1,0,0,3,2,0
"2002-10-20",6.45,"1A",6,0,0,4,0,7,2,0,0,2,0,0
"2002-10-20",6.53333333333333,"1A",0,0,0,0,0,0,1,0,0,3,1,0
"2002-10-20",6.61666666666667,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-20",6.61666666666667,"2A",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-20",6.7,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-20",6.78333333333333,"1A",0,0,0,0,0,1,0,0,0,2,0,0
"2002-10-20",6.86666666666667,"1A",0,0,0,0,0,1,0,0,0,4,0,0
"2002-10-20",6.95,"2A",0,2,0,0,0,0,0,0,0,0,0,0
"2002-10-22",5.5,"2C",0,0,0,0,0,0,6,0,0,0,0,2
"2002-10-22",5.5,"3C",0,1,25,0,0,0,0,0,0,0,0,6
"2002-10-22",5.58333333333333,"2C",24,0,19,0,0,0,0,0,0,0,0,0
"2002-10-22",5.58333333333333,"3C",0,3,0,0,0,0,26,2,9,0,0,4
"2002-10-22",5.66666666666667,"2C",12,7,8,0,0,0,31,0,3,0,0,0
"2002-10-22",5.66666666666667,"3A",0,0,1,0,0,1,0,0,0,0,0,9
"2002-10-22",5.75,"2C",9,4,7,0,0,0,11,0,2,0,0,0
"2002-10-22",5.75,"3A",5,7,3,0,0,0,0,0,1,0,0,0
"2002-10-22",6.5,"1A",0,0,0,0,0,0,0,0,0,2,13,0
"2002-10-22",6.58333333333333,"1A",0,0,0,0,0,0,0,0,0,0,0,2
"2002-10-22",6.66666666666667,"1A",0,0,0,0,0,0,0,0,0,0,0,2
"2002-10-24",5.18333333333333,"2C",0,0,31,0,0,0,12,0,0,0,0,1
"2002-10-24",5.26666666666667,"2C",18,0,40,0,0,0,42,6,2,0,0,4
"2002-10-24",5.35,"2C",0,11,22,0,0,0,64,1,4,0,0,0
"2002-10-24",5.43333333333333,"1A",0,0,1,0,0,0,0,0,0,6,0,0
"2002-10-24",5.43333333333333,"2C",8,25,18,0,0,0,55,0,12,0,0,2
"2002-10-24",5.43333333333333,"3A",1,1,7,0,0,2,0,0,0,0,0,4
"2002-10-24",5.51666666666667,"1A",0,0,4,8,0,1,0,0,0,8,5,5
"2002-10-24",5.51666666666667,"2C",22,21,2,0,0,0,26,0,10,0,0,3
"2002-10-24",5.51666666666667,"3A",14,8,6,0,0,26,0,0,0,0,0,5
"2002-10-24",5.6,"1A",0,0,0,5,0,0,0,0,0,9,19,0
"2002-10-24",5.6,"2C",28,3,10,0,0,0,5,0,4,0,0,1
"2002-10-24",5.6,"3A",16,16,1,0,1,49,0,0,1,0,0,1
"2002-10-24",5.68333333333333,"1A",0,0,0,4,0,1,0,0,0,2,150,0
"2002-10-24",5.68333333333333,"2C",9,9,12,0,2,0,1,0,2,0,0,3
"2002-10-24",5.68333333333333,"3A",12,14,3,0,5,29,0,0,0,0,0,5
"2002-10-24",5.76666666666667,"1A",0,0,0,1,0,1,0,0,0,2,4,0
"2002-10-24",5.76666666666667,"2C",0,0,3,0,3,0,2,0,0,0,0,0
"2002-10-24",5.76666666666667,"3A",8,0,1,0,4,25,0,0,0,0,0,0
"2002-10-24",5.85,"1A",0,0,0,0,0,0,0,0,0,5,2,0
"2002-10-24",5.85,"2C",0,9,10,0,0,0,0,4,1,0,0,2
"2002-10-24",5.85,"3A",14,0,1,0,10,31,0,0,0,0,0,0
"2002-10-24",5.93333333333333,"1A",0,0,0,4,0,1,0,0,0,5,58,0
"2002-10-24",5.93333333333333,"2C",0,0,1,0,0,0,0,0,0,0,0,2
"2002-10-24",5.93333333333333,"3A",4,0,0,0,15,32,0,0,0,0,0,0
"2002-10-24",6.01666666666667,"1A",0,0,0,5,0,0,0,0,0,2,75,0
"2002-10-24",6.01666666666667,"3A",12,0,0,0,0,18,0,0,0,0,0,0
"2002-10-24",6.1,"1A",0,0,0,0,0,0,0,0,0,1,112,0
"2002-10-24",6.18333333333333,"1A",0,0,0,0,0,0,0,0,0,4,16,0
"2002-10-24",6.18333333333333,"3B",0,5,0,0,0,0,0,0,1,0,0,0
"2002-10-24",6.26666666666667,"1A",0,0,0,0,0,0,0,0,0,4,45,0
"2002-10-24",6.26666666666667,"3B",0,7,4,0,0,0,0,0,2,0,0,0
"2002-10-24",6.35,"1A",0,0,0,0,0,0,0,0,0,2,63,0
"2002-10-24",6.35,"1B",0,0,0,0,0,0,0,0,0,2,0,0
"2002-10-24",6.43333333333333,"1A",0,0,0,0,0,0,0,0,0,7,0,0
"2002-10-24",6.43333333333333,"1B",0,0,0,0,0,0,0,0,0,0,8,0
"2002-10-24",6.51666666666667,"1A",0,0,0,0,0,0,0,0,0,2,8,0
"2002-10-24",7.01666666666667,"2A",0,3,0,0,0,0,0,3,1,0,0,0
"2002-10-24",7.1,"2A",0,0,1,0,0,0,0,0,0,0,0,0
"2002-10-24",8.76666666666667,"2A",0,10,0,0,0,0,0,2,0,0,0,0
"2002-10-24",8.85,"2A",0,8,0,0,0,0,0,8,6,0,0,0
"2002-10-24",8.93333333333333,"2A",0,7,0,0,0,0,0,9,1,0,0,0
"2002-10-26",5.25,"3C",0,0,0,0,0,0,0,0,0,0,0,6
"2002-10-26",5.33333333333333,"2C",2,0,0,0,0,0,0,0,0,0,0,0
"2002-10-26",5.33333333333333,"3C",3,0,0,0,1,0,0,0,1,0,0,3
"2002-10-26",5.41666666666667,"2C",6,0,20,0,0,0,16,0,0,0,0,0
"2002-10-26",5.41666666666667,"3C",0,0,0,0,0,0,0,0,0,0,0,2
"2002-10-26",5.5,"2C",13,5,18,0,0,0,23,0,0,0,0,5
"2002-10-26",5.5,"3C",0,6,0,0,0,0,0,0,0,0,0,2
"2002-10-26",5.58333333333333,"1A",0,0,0,0,0,0,0,0,0,0,36,0
"2002-10-26",5.58333333333333,"2C",12,3,8,0,0,0,10,0,2,0,0,1
"2002-10-26",5.58333333333333,"3C",0,8,0,0,13,0,0,0,1,0,0,3
"2002-10-26",5.66666666666667,"1A",0,0,0,0,0,0,0,0,0,0,80,0
"2002-10-26",5.66666666666667,"2C",5,5,0,0,0,0,2,0,3,0,0,0
"2002-10-26",5.66666666666667,"3C",5,3,0,0,9,6,0,0,1,0,0,1
"2002-10-26",5.75,"2C",3,9,0,0,0,0,2,1,7,0,0,0
"2002-10-26",5.75,"3C",17,2,3,0,25,23,0,0,1,0,0,2
"2002-10-26",5.83333333333333,"2C",12,6,0,0,0,0,0,2,8,0,0,3
"2002-10-26",5.83333333333333,"3C",10,6,0,0,30,29,0,0,1,0,0,0
"2002-10-26",5.91666666666667,"1A",0,0,0,0,0,0,0,0,0,2,3,0
"2002-10-26",5.91666666666667,"2C",23,8,0,0,9,7,0,0,5,0,41,2
"2002-10-26",5.91666666666667,"3C",0,0,0,0,18,8,0,0,0,0,0,0
"2002-10-26",6,"1A",0,0,0,0,0,0,0,0,0,6,0,0
"2002-10-26",6,"2A",8,2,0,0,0,0,0,0,2,0,0,0
"2002-10-26",6,"3C",7,0,0,0,26,3,0,0,2,0,0,0
"2002-10-26",6.08333333333333,"1A",0,0,0,0,0,0,0,0,0,4,0,0
"2002-10-26",6.08333333333333,"1B",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-26",6.08333333333333,"2C",14,7,0,0,0,23,0,0,4,0,32,0
"2002-10-26",6.08333333333333,"3C",6,1,0,0,12,4,0,0,0,0,0,0
"2002-10-26",6.16666666666667,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-26",6.16666666666667,"1B",0,0,0,0,0,0,0,0,0,1,0,0
"2002-10-26",6.16666666666667,"2C",0,0,0,0,0,2,0,0,0,0,0,0
"2002-10-26",6.16666666666667,"3C",0,0,0,0,3,0,0,0,0,0,0,0
"2002-10-26",6.25,"1A",0,0,0,0,0,0,0,0,0,6,0,0
"2002-10-26",6.25,"1B",0,0,0,0,0,1,0,0,0,2,0,0
"2002-10-26",6.33333333333333,"1B",0,0,0,2,0,14,0,0,0,1,0,0
"2002-10-26",6.41666666666667,"1B",0,0,0,0,0,8,0,0,0,0,6,0
"2002-10-26",6.75,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-28",5.18333333333333,"3C",0,0,0,0,3,0,20,0,1,0,0,6
"2002-10-28",5.26666666666667,"3C",0,15,0,0,0,0,35,0,2,0,0,6
"2002-10-28",5.43333333333333,"2C",4,0,0,0,0,0,0,0,0,0,0,0
"2002-10-28",5.51666666666667,"1A",0,0,0,0,0,0,0,0,0,5,2,0
"2002-10-28",5.51666666666667,"2C",30,18,0,0,0,0,0,0,5,0,4,0
"2002-10-28",5.6,"1A",0,0,0,11,0,4,0,0,0,5,14,0
"2002-10-28",5.6,"2C",15,15,6,0,3,0,4,0,7,0,0,2
"2002-10-28",5.6,"3A",18,0,0,0,0,30,0,0,0,0,0,0
"2002-10-28",5.76666666666667,"1A",0,0,0,3,0,6,0,0,0,5,14,0
"2002-10-28",5.76666666666667,"2A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-28",5.76666666666667,"2C",4,4,4,0,1,0,0,0,4,0,0,0
"2002-10-28",5.76666666666667,"3A",2,0,0,0,16,30,0,0,0,0,0,0
"2002-10-28",5.85,"1A",0,0,0,0,0,0,0,0,0,5,0,0
"2002-10-28",5.85,"2A",0,6,0,0,0,0,0,0,4,0,0,0
"2002-10-28",5.85,"2C",9,9,4,0,5,0,1,0,4,0,0,0
"2002-10-28",5.85,"3A",2,0,0,0,21,30,0,0,0,0,0,0
"2002-10-28",5.93333333333333,"1A",0,0,0,0,0,0,0,0,0,7,0,0
"2002-10-28",5.93333333333333,"2A",0,10,0,0,0,0,0,0,0,1,0,0
"2002-10-28",5.93333333333333,"2C",8,12,1,0,25,2,0,0,4,0,0,2
"2002-10-28",5.93333333333333,"3A",2,0,0,0,31,12,0,0,0,0,0,0
"2002-10-28",6.01666666666667,"1A",0,0,0,0,0,0,0,0,0,7,0,0
"2002-10-28",6.01666666666667,"2A",0,6,0,0,0,0,0,0,0,0,0,0
"2002-10-28",6.01666666666667,"2C",14,4,0,0,16,0,0,0,1,0,0,0
"2002-10-28",6.01666666666667,"3A",2,0,0,0,32,17,0,0,0,0,0,0
"2002-10-28",6.1,"1A",0,0,0,0,0,0,0,0,0,10,4,0
"2002-10-28",6.1,"3A",2,0,0,0,4,16,0,0,0,0,0,0
"2002-10-28",6.18333333333333,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2002-10-28",6.18333333333333,"3A",0,0,0,0,3,25,0,0,0,0,0,0
"2002-10-28",6.26666666666667,"1A",0,0,0,0,0,0,0,0,0,5,0,0
"2002-10-28",6.26666666666667,"2A",0,0,0,0,0,0,0,0,0,1,0,0
